Time,Height,Speed,Precision
7.11,2.2,5.45,97.0
7.11,2.2,5.45,97.0
7.11,2.2,5.45,97.0
7.11,2.2,5.45,97.0
7.12,2.2,5.49,97.0
7.12,2.2,5.49,97.0
7.12,2.2,5.49,97.0
7.13,2.2,5.49,97.0
7.13,2.2,5.49,97.0
7.13,2.2,5.49,97.0
7.13,2.2,5.49,97.0
7.14,2.2,5.52,97.0
7.14,2.2,5.52,97.0
7.14,2.2,5.52,97.0
7.15,2.2,5.52,97.0
7.15,2.2,5.52,97.0
7.15,2.2,5.52,97.0
7.15,2.2,5.52,97.0
7.16,2.2,5.55,97.0
7.16,2.2,5.55,97.0
7.16,2.2,5.55,97.0
7.17,2.2,5.55,97.0
7.17,2.2,5.55,97.0
7.17,2.2,5.55,97.0
7.17,2.2,5.55,97.0
7.18,2.2,5.58,97.0
7.18,2.2,5.58,97.0
7.18,2.2,5.58,97.0
7.19,2.2,5.58,97.0
7.19,2.2,5.58,97.0
7.19,2.2,5.58,97.0
7.19,2.2,5.58,97.0
7.20,2.2,5.62,97.0
7.20,2.2,5.62,97.0
7.20,2.2,5.62,97.0
7.20,2.2,5.62,97.0
7.21,2.2,5.62,97.0
7.21,2.2,5.62,97.0
7.21,2.2,5.62,97.0
7.22,2.2,5.65,97.0
7.22,2.2,5.65,97.0
7.22,2.2,5.65,97.0
7.22,2.2,5.65,97.0
7.23,2.2,5.65,97.0
7.23,2.2,5.65,97.0
7.23,2.2,5.65,97.0
7.24,2.2,5.68,97.0
7.24,2.2,5.68,97.0
7.24,2.2,5.68,97.0
7.25,2.2,5.68,97.0
7.25,2.2,5.68,97.0
7.25,2.2,5.68,97.0
7.25,2.2,5.68,97.0
7.26,2.2,5.65,97.0
7.26,2.2,5.65,97.0
7.26,2.2,5.65,97.0
7.27,2.2,5.65,97.0
7.27,2.2,5.65,97.0
7.27,2.2,5.65,97.0
7.27,2.2,5.65,97.0
7.28,2.2,5.64,97.0
7.28,2.2,5.64,97.0
7.28,2.2,5.64,97.0
7.29,2.2,5.64,97.0
7.29,2.2,5.64,97.0
7.29,2.2,5.64,97.0
7.29,2.2,5.64,97.0
7.30,2.2,5.64,97.0
7.30,2.2,5.64,97.0
7.30,2.2,5.64,97.0
7.30,2.2,5.64,97.0
7.31,2.2,5.64,97.0
7.31,2.2,5.64,97.0
7.31,2.2,5.64,97.0
7.31,2.2,5.64,97.0
7.32,2.2,5.66,97.0
7.32,2.2,5.66,97.0
7.33,2.2,5.66,97.0
7.33,2.2,5.66,97.0
7.33,2.2,5.66,97.0
7.33,2.2,5.66,97.0
7.34,2.2,5.70,97.0
7.34,2.2,5.70,97.0
7.34,2.2,5.70,97.0
7.35,2.2,5.70,97.0
7.35,2.2,5.70,97.0
7.35,2.2,5.70,97.0
7.35,2.2,5.70,97.0
7.35,2.2,5.70,97.0
7.36,2.2,5.48,97.0
7.36,2.2,5.48,97.0
7.36,2.2,5.48,97.0
7.37,2.2,5.48,97.0
7.37,2.2,5.48,97.0
7.37,2.2,5.48,97.0
7.37,2.2,5.48,97.0
7.37,2.2,5.48,97.0
7.38,2.2,5.28,97.0
7.38,2.2,5.28,97.0
7.38,2.2,5.28,97.0
7.39,2.2,5.28,97.0
7.39,2.2,5.28,97.0
7.39,2.2,5.28,97.0
7.39,2.2,5.28,97.0
7.40,2.2,5.10,97.0
7.40,2.2,5.10,97.0
7.40,2.2,5.10,97.0
7.41,2.2,5.10,97.0
7.41,2.2,5.10,97.0
7.41,2.2,5.10,97.0
7.41,2.2,5.10,97.0
7.42,2.2,4.94,97.0
7.42,2.2,4.94,97.0
7.42,2.2,4.94,97.0
7.43,2.2,4.94,97.0
7.43,2.2,4.94,97.0
7.43,2.2,4.94,97.0
7.43,2.2,4.94,97.0
7.44,2.2,4.81,97.0
7.44,2.2,4.81,97.0
7.44,2.2,4.81,97.0
7.44,2.2,4.81,97.0
7.45,2.2,4.81,97.0
7.45,2.2,4.81,97.0
7.45,2.2,4.81,97.0
7.45,2.2,4.81,97.0
7.46,2.2,4.69,97.0
7.46,2.2,4.69,97.0
7.46,2.2,4.69,97.0
7.47,2.2,4.69,97.0
7.47,2.2,4.69,97.0
7.47,2.2,4.69,97.0
7.47,2.2,4.69,97.0
7.48,2.2,4.59,97.0
7.48,2.2,4.59,97.0
7.48,2.2,4.59,97.0
7.49,2.2,4.59,97.0
7.49,2.2,4.59,97.0
7.49,2.2,4.59,97.0
7.49,2.2,4.59,97.0
7.50,2.2,4.51,97.0
7.50,2.2,4.51,97.0
7.50,2.2,4.51,97.0
7.50,2.2,4.51,97.0
7.51,2.2,4.51,97.0
7.51,2.2,4.51,97.0
7.51,2.2,4.51,97.0
7.51,2.2,4.51,97.0
7.52,2.2,4.45,97.0
7.52,2.2,4.45,97.0
7.52,2.2,4.45,97.0
7.52,2.2,4.45,97.0
7.53,2.2,4.45,97.0
7.53,2.2,4.45,97.0
7.53,2.2,4.45,97.0
7.53,2.2,4.45,97.0
7.54,2.2,4.40,97.0
7.54,2.2,4.40,97.0
7.54,2.2,4.40,97.0
7.54,2.2,4.40,97.0
7.54,2.2,4.40,97.0
7.55,2.2,4.40,97.0
7.55,2.2,4.40,97.0
7.55,2.2,4.40,97.0
7.56,2.2,4.37,97.0
7.56,2.2,4.37,97.0
7.56,2.2,4.37,97.0
7.56,2.2,4.37,97.0
7.57,2.2,4.37,97.0
7.57,2.2,4.37,97.0
7.57,2.2,4.37,97.0
7.57,2.2,4.37,97.0
7.58,2.2,4.35,97.0
7.58,2.2,4.35,97.0
7.58,2.2,4.35,97.0
7.59,2.2,4.35,97.0
7.59,2.2,4.35,97.0
7.59,2.2,4.35,97.0
7.59,2.2,4.35,97.0
7.60,2.2,4.34,97.0
7.60,2.2,4.34,97.0
7.60,2.2,4.34,97.0
7.60,2.2,4.34,97.0
7.61,2.2,4.34,97.0
7.61,2.2,4.34,97.0
7.61,2.2,4.34,97.0
7.61,2.2,4.34,97.0
7.61,2.2,4.34,97.0
7.62,2.2,4.34,97.0
7.62,2.2,4.34,97.0
7.62,2.2,4.34,97.0
7.62,2.2,4.34,97.0
7.63,2.2,4.34,97.0
7.63,2.2,4.34,97.0
7.63,2.2,4.34,97.0
7.64,2.2,4.35,97.0
7.64,2.2,4.35,97.0
7.64,2.2,4.35,97.0
7.64,2.2,4.35,97.0
7.65,2.2,4.35,97.0
7.65,2.2,4.35,97.0
7.65,2.2,4.35,97.0
7.65,2.2,4.35,97.0
7.66,2.2,4.37,97.0
7.66,2.2,4.37,97.0
7.66,2.2,4.37,97.0
7.67,2.2,4.37,97.0
7.67,2.2,4.37,97.0
7.67,2.2,4.37,97.0
7.67,2.2,4.37,97.0
7.68,2.2,4.40,97.0
7.68,2.2,4.40,97.0
7.68,2.2,4.40,97.0
7.68,2.2,4.40,97.0
7.69,2.2,4.40,97.0
7.69,2.2,4.40,97.0
7.69,2.2,4.40,97.0
7.69,2.2,4.40,97.0
7.70,2.2,4.43,97.0
7.70,2.2,4.43,97.0
7.70,2.2,4.43,97.0
7.70,2.2,4.43,97.0
7.71,2.2,4.43,97.0
7.71,2.2,4.43,97.0
7.71,2.2,4.43,97.0
7.71,2.2,4.43,97.0
7.72,2.2,4.47,97.0
7.72,2.2,4.47,97.0
7.72,2.2,4.47,97.0
7.72,2.2,4.47,97.0
7.73,2.2,4.47,97.0
7.73,2.2,4.47,97.0
7.73,2.2,4.47,97.0
7.73,2.2,4.47,97.0
7.74,2.2,4.51,97.0
7.74,2.2,4.51,97.0
7.74,2.2,4.51,97.0
7.74,2.2,4.51,97.0
7.75,2.2,4.51,97.0
7.75,2.2,4.51,97.0
7.75,2.2,4.51,97.0
7.75,2.2,4.51,97.0
7.76,2.2,4.56,97.0
7.76,2.2,4.56,97.0
7.76,2.2,4.56,97.0
7.77,2.2,4.56,97.0
7.77,2.2,4.56,97.0
7.77,2.2,4.56,97.0
7.77,2.2,4.56,97.0
7.78,2.2,4.60,97.0
7.78,2.2,4.60,97.0
7.78,2.2,4.60,97.0
7.78,2.2,4.60,97.0
7.79,2.2,4.60,97.0
7.79,2.2,4.60,97.0
7.79,2.2,4.60,97.0
7.79,2.2,4.60,97.0
7.80,2.2,4.65,97.0
7.80,2.2,4.65,97.0
7.80,2.2,4.65,97.0
7.80,2.2,4.65,97.0
7.80,2.2,4.65,97.0
7.81,2.2,4.65,97.0
7.81,2.2,4.65,97.0
7.81,2.2,4.65,97.0
7.81,2.2,4.65,97.0
7.82,2.2,4.71,97.0
7.82,2.2,4.71,97.0
7.82,2.2,4.71,97.0
7.82,2.2,4.71,97.0
7.83,2.2,4.71,97.0
7.83,2.2,4.71,97.0
7.83,2.2,4.71,97.0
7.83,2.2,4.71,97.0
7.84,2.2,4.76,97.0
7.84,2.2,4.76,97.0
7.84,2.2,4.76,97.0
7.84,2.2,4.76,97.0
7.85,2.2,4.76,97.0
7.85,2.2,4.76,97.0
7.85,2.2,4.76,97.0
7.85,2.2,4.76,97.0
7.86,2.2,4.81,97.0
7.86,2.2,4.81,97.0
7.86,2.2,4.81,97.0
7.86,2.2,4.81,97.0
7.87,2.2,4.81,97.0
7.87,2.2,4.81,97.0
7.87,2.2,4.81,97.0
7.87,2.2,4.81,97.0
7.88,2.2,4.87,97.0
